name,invasive
1,0.9879190325737
2,0.0006165460217744112
3,8.420495578320697e-05
4,0.0026618896517902613
5,0.5269291400909424
6,7.171055040089414e-05
7,6.506557110697031e-05
8,0.9999936819076538
9,0.9963728189468384
10,9.678961214376613e-05
11,5.668005906045437e-05
12,9.143493116425816e-06
13,0.0075710550881922245
14,0.9977452158927917
15,0.0001401453628204763
16,0.0009345177095383406
17,0.006894765421748161
18,0.2286393791437149
19,0.002069345209747553
20,4.635771983885206e-05
21,0.9924405813217163
22,0.00016541696095373482
23,5.0534574256744236e-05
24,0.12435132265090942
25,0.9991222023963928
26,0.23057600855827332
27,0.9998979568481445
28,0.0001896546600619331
29,0.0003733977791853249
30,0.0016985428519546986
31,1.0386585017840844e-05
32,0.000491336511913687
33,0.9995760321617126
34,0.9890284538269043
35,1.4874227417749353e-05
36,0.985795259475708
37,0.0008782779914326966
38,3.836354517261498e-05
39,0.00606077304109931
40,0.00012027322372887284
41,0.9997898936271667
42,1.5150315448408946e-05
43,7.738383828836959e-06
44,0.07414492219686508
45,0.011269383132457733
46,0.095340296626091
47,5.118531043990515e-05
48,0.9707139134407043
49,8.032863115658984e-05
50,0.9982742071151733
51,0.9769790768623352
52,0.9988797307014465
53,0.0001402369380230084
54,0.00013811388635076582
55,0.9877657890319824
56,0.02053067460656166
57,5.7144796301145107e-05
58,0.9964247345924377
59,4.4364380300976336e-05
60,0.0007407346274703741
61,0.00029009170248173177
62,7.265979365911335e-05
63,0.9890572428703308
64,0.9886786341667175
65,6.735058559570462e-05
66,0.003179417224600911
67,0.008224274031817913
68,0.9747744798660278
69,0.00011529385665198788
70,0.9996753931045532
71,3.8026693800929934e-05
72,2.4257135464722523e-06
73,1.2748473636747804e-05
74,0.000434397894423455
75,1.4625273252022453e-05
76,0.00033588847145438194
77,0.987815260887146
78,0.9999414682388306
79,0.003946518059819937
80,0.0012497486313804984
81,8.825602708384395e-05
82,1.9014468080058577e-06
83,0.00011079231626354158
84,1.2723501640721224e-05
85,0.9990460276603699
86,2.53071107181313e-06
87,0.9999160766601562
88,5.723113281419501e-05
89,0.9994534850120544
90,0.0004078111669514328
91,0.0009255598997697234
92,9.283096733270213e-05
93,2.05119113161345e-06
94,0.001259476412087679
95,9.789679097593762e-06
96,4.170052125118673e-05
97,0.9945517182350159
98,0.00039531299262307584
99,0.9995299577713013
100,0.005370687693357468
101,0.005825234577059746
102,3.212627416360192e-05
103,0.8529810309410095
104,0.9999381303787231
105,0.05037892609834671
106,0.0015242339577525854
107,0.0004711869696620852
108,0.7209959626197815
109,0.47305458784103394
110,0.001250150497071445
111,0.0001247848995262757
112,0.00047709650243632495
113,0.00019995245384052396
114,0.0001800005411496386
115,0.9999380111694336
116,0.9999452829360962
117,0.999842643737793
118,0.00019388750661164522
119,0.8856484293937683
120,0.9997593760490417
121,0.9995976090431213
122,0.00012150770635344088
123,0.10841549187898636
124,0.9986207485198975
125,0.999997615814209
126,0.0006890518125146627
127,9.579973993822932e-05
128,0.9215802550315857
129,0.00036764703691005707
130,0.015384767204523087
131,4.275064384273719e-06
132,0.00017378589836880565
133,2.6599193006404676e-05
134,0.8924124240875244
135,0.0002350981521885842
136,0.0002282897912664339
137,0.08500120043754578
138,0.00020231724192854017
139,0.9991070628166199
140,0.9999687671661377
141,0.9555172324180603
142,6.393799139914336e-06
143,0.0013975371839478612
144,6.007239062455483e-05
145,0.00016464668442495167
146,0.13375140726566315
147,0.9992566704750061
148,0.407940536737442
149,0.005434744525700808
150,3.759820538107306e-05
151,0.007279647048562765
152,0.0019103513332083821
